TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.1745E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.1745E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.0638E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.0638E-01  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  1.7502E+00  1.0000E+10
  2.7000E-01  2.0000E+00  0.0000E+00  1.7100E+00  4.0139E+00  1.0000E+00
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  6.1677E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.0443E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.4175E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.3555E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.1704E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2231E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.1030E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  8.7703E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  8.7703E-01  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  2.8504E+00  1.0000E+10
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  7.9093E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.3528E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.2167E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.2167E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.1281E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2464E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.1859E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.8092E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.8092E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.8092E-01  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  1.7155E+00  1.0000E+10
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.4149E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.4149E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.4149E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.3867E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.1832E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  8.5478E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  8.5478E-01  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  2.8996E+00  1.0000E+10
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  7.8172E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.6151E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.1686E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.1686E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.1305E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.2515E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.2515E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.4274E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.4274E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.4139E+00  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  1.5002E+00  1.0000E+10
  2.7000E-01  2.0000E+00  0.0000E+00  1.7100E+00  3.5337E+00  1.0000E+00
  2.7000E-01  2.0000E+00  0.0000E+00  1.7100E+00  3.5337E+00  1.0000E+00
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  5.6164E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  7.6837E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.4420E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.3599E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.1202E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.1202E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  5.4535E-01  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  5.4535E-01  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  3.0436E+00  1.0000E+10
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  7.8441E+00  1.0000E+00
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  7.8441E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4745E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4745E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4745E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  7.9965E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.1748E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.2202E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.4279E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  1.2331E+00  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  2.9999E+00  1.0000E+10
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  7.7838E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4258E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4258E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4258E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.4258E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  7.9348E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  6.9195E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.0623E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2878E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.3027E+00  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  1.7112E+00  1.0000E+10
  2.7000E-01  2.0000E+00  0.0000E+00  1.7100E+00  3.9296E+00  1.0000E+00
  5.2000E-01  2.0000E+00  0.0000E+00  7.9100E+00  6.0477E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.3294E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.3294E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.3294E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.2698E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.2036E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.2036E+00  1.0000E+00
  7.0300E+00  2.0000E+00  0.0000E+00  5.4000E+00  5.0188E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  2.9708E+00  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  2.4280E+00  1.0000E+10
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  8.3099E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  6.9758E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.0686E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.0686E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.0686E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2133E+00  1.0000E+00
  1.2000E+01  2.0000E+00  0.0000E+00  3.0100E+00  3.2002E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  1.0362E+00  1.0000E+00
TABLE NO.  1
 TIME        CAT         DOSE        CP          IPRED       W
  0.0000E+00  1.0000E+00  3.2000E+02  0.0000E+00  0.0000E+00  1.0000E+00
  1.0000E-01  3.0000E+00  0.0000E+00  3.0000E+00  1.3718E+00  1.0000E+10
  2.7000E-01  2.0000E+00  0.0000E+00  1.7100E+00  3.2460E+00  1.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  8.3100E+00  7.1959E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.0979E+00  1.0000E+00
  1.9200E+00  2.0000E+00  0.0000E+00  8.3300E+00  8.0979E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.3523E+00  1.0000E+00
  3.5000E+00  2.0000E+00  0.0000E+00  6.8500E+00  7.3523E+00  1.0000E+00
  5.0200E+00  2.0000E+00  0.0000E+00  6.0800E+00  6.3556E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2727E+00  1.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  4.5500E+00  4.2727E+00  1.0000E+00
  2.4300E+01  2.0000E+00  0.0000E+00  9.0000E-01  9.2554E-01  1.0000E+00
